"","Haglof_Plot_ID","Haglof_ID","Site","Tag","Species","Health_status","Date","Notes","PlotID","Tree_Dia","Latitude","Longitude","dbh"
"488",132,55,"UMBS","4WQ3","QURU","L",2019-06-14,"0055 on Haglof; shares base with 3783","D04",374,45.5612869,-84.7040398,37.4
"489",132,3780,"UMBS","3780","QURU","L",2019-06-14,"","D04",371,45.561334,-84.7041186,37.1
"490",132,3781,"UMBS","3781","PIST","L",2019-06-14,"","D04",387,45.5613685,-84.7040777,38.7
"491",132,3782,"UMBS","3782","FAGR","L",2019-06-14,"","D04",137,45.5613123,-84.7040775,13.7
"492",132,3783,"UMBS","3783","QURU","L",2019-06-14,"Shares base with 4WQ3; twin stems; this stem is the one whose crown was actually sampled","D04",375,45.5612837,-84.7040466,37.5
"493",132,3784,"UMBS","3784","PIST","L",2019-06-14,"","D04",81,45.5613089,-84.7040214,8.1
"494",132,3785,"UMBS","3785","PIST","L",2019-06-14,"","D04",91,45.5612981,-84.7039851,9.1
"495",132,3786,"UMBS","3786","PIST","L",2019-06-14,"","D04",331,45.5613092,-84.7039467,33.1
"496",132,3787,"UMBS","3787","PIST","L",2019-06-14,"","D04",98,45.5612532,-84.7041626,9.8
"497",132,3788,"UMBS","3788","QURU","L",2019-06-14,"Shares base with 3789; twin stems","D04",370,45.5612313,-84.7041224,37
"498",132,3789,"UMBS","3789","QURU","L",2019-06-14,"Shares base with 3788; twin stems","D04",220,45.5612285,-84.7041138,22
"499",132,3790,"UMBS","3790","ACRU","L",2019-06-14,"","D04",90,45.5611994,-84.7040749,9
"500",132,3791,"UMBS","3791","QURU","L",2019-06-14,"Triple stem with 3792 & 3793","D04",303,45.5612342,-84.7040802,30.3
"501",132,3792,"UMBS","3792","QURU","L",2019-06-14,"Triple stem with 3791 & 3793","D04",375,45.5612429,-84.7040842,37.5
"502",132,3793,"UMBS","3793","QURU","L",2019-06-14,"Triple stem with 3791 & 3792","D04",296,45.5612386,-84.7040757,29.6
"503",132,3794,"UMBS","3794","PIST","L",2019-06-14,"","D04",88,45.5612546,-84.7040363,8.8
"504",132,3795,"UMBS","3795","QURU","L",2019-06-14,"","D04",473,45.5612534,-84.7039997,47.3
"505",132,3796,"UMBS","3796","PIST","L",2019-06-14,"","D04",144,45.5612273,-84.7039687,14.4
"506",132,3797,"UMBS","3797","PIST","L",2019-06-14,"","D04",199,45.5612039,-84.7039257,19.9
"507",132,3798,"UMBS","3798","ACRU","L",2019-06-14,"Several small stems from same base","D04",101,45.5611818,-84.7039295,10.1
"508",132,3799,"UMBS","3799","QURU","L",2019-06-14,"","D04",357,45.5611767,-84.703889,35.7
"509",133,56,"UMBS","4WA3","ACRU","L",2019-06-14,"0056 on Haglof","D04",146,45.5612745,-84.7038792,14.6
"510",133,57,"UMBS","4WA2","ACRU","L",2019-06-14,"0057 on Haglof; this stem is severely damaged and not complete at breast height; second stem from same base is dendro banded (3818)","D04",298,45.5612942,-84.703807,29.8
"511",133,58,"UMBS","4WQ2","QURU","L",2019-06-14,"0058 on Haglof","D04",342,45.5613227,-84.7037552,34.2
"512",133,59,"UMBS","4WQ1","QURU","L",2019-06-14,"0059 on Haglof","D04",317,45.5614003,-84.7038186,31.7
"513",133,60,"UMBS","4WA1","ACRU","L",2019-06-14,"0060 on Haglof; shares base with 3826; started to be cut on girdling day but wasn’t fully girdled","D04",122,45.561439,-84.703697,12.2
"514",133,61,"UMBS","4WP2","POGR","L",2019-06-14,"0061 on Haglof","D04",294,45.5614518,-84.7036895,29.4
"515",133,3800,"UMBS","3800","QURU","L",2019-06-14,"","D04",141,45.5611987,-84.7039223,14.1
"516",133,3801,"UMBS","3801","ACRU","L",2019-06-14,"","D04",109,45.5612268,-84.7038985,10.9
"517",133,3802,"UMBS","3802","ACRU","L",2019-06-14,"","D04",150,45.5612557,-84.703897,15
"518",133,3803,"UMBS","3803","QURU","L",2019-06-14,"Triple stem with 3804 & 3805","D04",266,45.5612674,-84.7038947,26.6
"519",133,3804,"UMBS","3804","QURU","L",2019-06-14,"Triple stem with 3803 & 3805","D04",328,45.5612707,-84.7038813,32.8
"520",133,3805,"UMBS","3805","QURU","L",2019-06-14,"Triple stem with 3803 & 3804","D04",284,45.5612645,-84.7038822,28.4
"521",133,3806,"UMBS","3806","PIST","L",2019-06-14,"","D04",154,45.5613161,-84.7039214,15.4
"522",133,3807,"UMBS","3807","PIST","L",2019-06-14,"","D04",286,45.561439,-84.7039068,28.6
"523",133,3808,"UMBS","3808","PIST","L",2019-06-14,"","D04",197,45.5614176,-84.7038798,19.7
"524",133,3809,"UMBS","3809","POGR","L",2019-06-14,"","D04",85,45.56145,-84.7038871,8.5
"526",133,3811,"UMBS","3811","POGR","G",2019-06-14,"","D04",165,45.5614779,-84.7038084,16.5
"527",133,3812,"UMBS","3812","PIST","D",2019-06-14,"","D04",119,45.5612928,-84.7038618,11.9
"528",133,3813,"UMBS","3813","ACRU","L",2019-06-14,"Shares base with second small stem","D04",114,45.5612471,-84.7038306,11.4
"529",133,3814,"UMBS","3814","QURU","L",2019-06-14,"","D04",380,45.5612365,-84.7038428,38
"530",133,3815,"UMBS","3815","ACRU","L",2019-06-14,"","D04",99,45.561206,-84.7038184,9.9
"531",133,3846,"UMBS","3846","PIST","L",2019-06-14,"","D04",125,45.5612857,-84.7039196,12.5
"532",133,3846,"UMBS","3846","PIST","L",2019-06-14,"","D04",125,45.5612857,-84.7039196,12.5
"533",134,3816,"UMBS","3816","FAGR","L",2019-06-14,"","D04",91,45.5612438,-84.7037677,9.1
"534",134,3817,"UMBS","3817","ACRU","L",2019-06-14,"","D04",96,45.561305,-84.7037936,9.6
"535",134,3818,"UMBS","3818","ACRU","L",2019-06-14,"Shares base with 4WA2; dendro banded","D04",165,45.561314,-84.7037908,16.5
"536",134,3819,"UMBS","3819","PIST","L",2019-06-14,"","D04",83,45.5613631,-84.7038569,8.3
"537",134,3820,"UMBS","3820","PIST","G",2019-06-14,"","D04",101,45.5614803,-84.7038139,10.1
"538",134,3821,"UMBS","3821","PIST","G",2019-06-14,"","D04",109,45.5615258,-84.7038533,10.9
"539",134,3822,"UMBS","3822","POGR","L",2019-06-14,"","D04",209,45.5615287,-84.7038638,20.9
"540",134,3823,"UMBS","3823","PIST","G",2019-06-14,"","D04",145,45.5615423,-84.7038648,14.5
"541",134,3824,"UMBS","3824","POGR","G",2019-06-14,"","D04",173,45.5615635,-84.7038225,17.3
"543",134,3826,"UMBS","3826","ACRU","L",2019-06-14,"Shares base with 4WA1","D04",141,45.5614817,-84.7037568,14.1
"544",134,3827,"UMBS","3827","QURU","L",2019-06-14,"","D04",80,45.5613391,-84.7037767,8
"545",134,3828,"UMBS","3828","ACRU","L",2019-06-14,"Shares base with 3829","D04",140,45.5612899,-84.7037114,14
"546",134,3829,"UMBS","3829","ACRU","D",2019-06-14,"Shares base with 3828","D04",80,45.5612793,-84.7037252,8
"547",134,3830,"UMBS","3830","ACRU","L",2019-06-14,"","D04",169,45.5612894,-84.7036753,16.9
"548",134,3831,"UMBS","3831","ACRU","L",2019-06-14,"","D04",98,45.5612896,-84.7036706,9.8
"549",134,3832,"UMBS","3832","ACRU","L",2019-06-14,"","D04",145,45.5613424,-84.7037358,14.5
"550",134,3833,"UMBS","3833","PIST","G",2019-06-14,"","D04",206,45.5614201,-84.7037546,20.6
"551",134,3834,"UMBS","3834","PIST","L",2019-06-14,"","D04",205,45.5614056,-84.7037195,20.5
"552",134,3835,"UMBS","3835","POGR","D",2019-06-14,"Short snag, fairly decomposed ","D04",219,45.5613666,-84.703681,21.9
"553",134,3836,"UMBS","3836","QURU","L",2019-06-14,"","D04",286,45.5613494,-84.7036897,28.6
"554",134,3837,"UMBS","3837","QURU","L",2019-06-14,"","D04",249,45.5613685,-84.7035805,24.9
"555",134,3838,"UMBS","3838","POGR","D",2019-06-14,"Short snag","D04",150,45.5614048,-84.7036366,15
"556",134,3839,"UMBS","3839","QURU","L",2019-06-14,"","D04",249,45.5614214,-84.7036416,24.9
"557",134,3840,"UMBS","3840","PIST","G",2019-06-14,"","D04",190,45.561513,-84.7037691,19
"558",134,3841,"UMBS","3841","POGR","L",2019-06-14,"","D04",208,45.5615659,-84.703761,20.8
"559",135,62,"UMBS","4WP1","POGR","L",2019-06-14,"0062 on Haglof","D04",292,45.5615122,-84.703697,29.2
"560",135,63,"UMBS","4WP3","POGR","L",2019-06-14,"0063 on Haglof","D04",278,45.5614285,-84.7036776,27.8
"561",135,3842,"UMBS","3842","POGR","L",2019-06-14,"","D04",248,45.5615972,-84.7037298,24.8
"562",135,3843,"UMBS","3843","POGR","L",2019-06-14,"","D04",217,45.5615796,-84.7036519,21.7
"563",135,3844,"UMBS","3844","POGR","G",2019-06-14,"Moribund before girdling","D04",76,45.5615444,-84.7036828,7.6
"564",135,3845,"UMBS","3845","BEPA","G",2019-06-14,"Two small stems from same base","D04",100,45.5615228,-84.7036899,10
"565",135,3847,"UMBS","3847","POGR","G",2019-06-14,"Dead before girdling","D04",102,45.5615374,-84.7036514,10.2
"566",135,3848,"UMBS","3848","PIST","G",2019-06-14,"","D04",120,45.561534,-84.7036349,12
"567",135,3849,"UMBS","3849","POGR","G",2019-06-14,"","D04",127,45.5615582,-84.7035995,12.7
"568",135,3850,"UMBS","3850","POGR","L",2019-06-14,"","D04",195,45.5616017,-84.7036099,19.5
"569",135,3851,"UMBS","3851","PIST","L",2019-06-14,"","D04",337,45.5614427,-84.703637,33.7
"570",135,3852,"UMBS","3852","PIST","L",2019-06-14,"","D04",218,45.5614581,-84.7036059,21.8
"571",136,64,"UMBS","4EA3","ACRU","L",2019-06-14,"0064 on Haglof, three small stems from same base","D04",62,45.5615363,-84.7034336,6.2
"572",136,65,"UMBS","4EQ3","QURU","L",2019-06-14,"0065 on Haglof; accidentally girdled","D04",NA,NA,NA,NA
"573",136,66,"UMBS","4EQ2","QURU","L",2019-06-14,"0066 on Haglof; shares base with 3900","D04",NA,NA,NA,NA
"574",136,3853,"UMBS","3853","POGR","D",2019-06-14,"Short snag","D04",89,45.5614875,-84.7035333,8.9
"575",136,3854,"UMBS","3854","PIST","L",2019-06-14,"","D04",89,45.5614983,-84.7034509,8.9
"576",136,3855,"UMBS","3855","PIST","L",2019-06-14,"","D04",152,45.5615462,-84.703542,15.2
"577",136,3856,"UMBS","3856","PIST","D",2019-06-14,"","D04",79,45.5615448,-84.7034946,7.9
"578",136,3857,"UMBS","3857","PIST","L",2019-06-14,"","D04",102,45.5615573,-84.703492,10.2
"579",136,3858,"UMBS","3858","POGR","L",2019-06-14,"","D04",137,45.5615739,-84.7035061,13.7
"580",136,3859,"UMBS","3859","PIST","D",2019-06-14,"","D04",70,45.5616021,-84.7035081,7
"581",136,3860,"UMBS","3860","POGR","L",2019-06-14,"","D04",249,45.5616038,-84.7035124,24.9
"582",136,3861,"UMBS","3861","POGR","G",2019-06-14,"","D04",292,45.5616208,-84.703497,29.2
"583",136,3862,"UMBS","3862","POGR","L",2019-06-14,"","D04",225,45.561605,-84.7034902,22.5
"584",136,3863,"UMBS","3863","PIST","L",2019-06-14,"","D04",83,45.5616017,-84.703488,8.3
"585",136,3864,"UMBS","3864","POGR","L",2019-06-14,"","D04",227,45.5616179,-84.703461,22.7
"586",136,3865,"UMBS","3865","PIST","L",2019-06-14,"","D04",80,45.5616247,-84.7034717,8
"587",136,3866,"UMBS","3866","PIST","D",2019-06-14,"","D04",89,45.5615883,-84.7034421,8.9
"588",136,3867,"UMBS","3867","PIST","L",2019-06-14,"","D04",93,45.5615768,-84.703464,9.3
"589",136,3868,"UMBS","3868","PIST","L",2019-06-14,"","D04",95,45.5615502,-84.7034544,9.5
"590",136,3869,"UMBS","3869","PIST","L",2019-06-14,"","D04",78,45.5615432,-84.7034585,7.8
"591",136,3870,"UMBS","3870","POGR","L",2019-06-14,"","D04",179,45.5614707,-84.7034353,17.9
"592",136,3871,"UMBS","3871","PIST","L",2019-06-14,"","D04",221,45.5614803,-84.7033866,22.1
"593",136,3872,"UMBS","3872","POGR","L",2019-06-14,"","D04",229,45.5615389,-84.7034205,22.9
"594",136,3873,"UMBS","3873","POGR","L",2019-06-14,"","D04",198,45.5615321,-84.7034122,19.8
"595",136,3874,"UMBS","3874","PIST","L",2019-06-14,"","D04",75,45.5615658,-84.7034149,7.5
"596",136,3875,"UMBS","3875","PIST","L",2019-06-14,"","D04",69,45.5616017,-84.7034317,6.9
"597",136,3876,"UMBS","3876","PIST","L",2019-06-14,"","D04",72,45.5616122,-84.7034237,7.2
"598",136,3877,"UMBS","3877","POGR","L",2019-06-14,"","D04",199,45.5616073,-84.7034192,19.9
"599",136,3878,"UMBS","3878","POGR","L",2019-06-14,"","D04",137,45.5616244,-84.7034041,13.7
"600",136,3879,"UMBS","3879","PIST","L",2019-06-14,"","D04",69,45.5616106,-84.7033795,6.9
"601",136,3880,"UMBS","3880","PIST","L",2019-06-14,"","D04",81,45.5616162,-84.7033592,8.1
"602",136,3881,"UMBS","3881","PIST","L",2019-06-14,"","D04",62,45.5616136,-84.7033184,6.2
"603",136,3882,"UMBS","3882","QURU","L",2019-06-14,"","D04",203,45.5615976,-84.7033613,20.3
"604",136,3883,"UMBS","3883","PIST","L",2019-06-14,"","D04",73,45.5615602,-84.7033488,7.3
"605",136,3884,"UMBS","3884","PIST","L",2019-06-14,"","D04",102,45.561535,-84.7033808,10.2
"606",136,3885,"UMBS","3885","PIST","L",2019-06-14,"","D04",100,45.5615268,-84.7033765,10
"607",136,3886,"UMBS","3886","POGR","L",2019-06-14,"","D04",232,45.5615017,-84.7033413,23.2
"608",136,3887,"UMBS","3887","PIST","L",2019-06-14,"","D04",241,45.5614565,-84.7033176,24.1
"609",136,3888,"UMBS","3888","PIST","L",2019-06-14,"","D04",245,45.5614236,-84.703325,24.5
"610",136,3889,"UMBS","3889","QURU","L",2019-06-14,"","D04",103,45.561409,-84.7033634,10.3
"611",136,3921,"UMBS","3921","QURU","L",2019-06-14,"","D04",132,45.5615864,-84.7033064,13.2
"612",137,67,"UMBS","4EP1","POGR","L",2019-06-14,"0067 on Haglof","D04",275,45.5615178,-84.7032467,27.5
"613",137,68,"UMBS","4EA1","ACRU","L",2019-06-14,"0068 on Haglof; shares base with two small stems","D04",91,45.5615275,-84.7032335,9.1
"614",137,69,"UMBS","4EA2","ACRU","L",2019-06-14,"0069 on Haglof","D04",73,45.5614649,-84.7032173,7.3
"615",137,3890,"UMBS","3890","PIST","L",2019-06-14,"","D04",100,45.5613858,-84.7032545,10
"616",137,3891,"UMBS","3891","POGR","D",2019-06-14,"Short snag","D04",223,45.5613924,-84.7032192,22.3
"617",137,3892,"UMBS","3892","POGR","L",2019-06-14,"","D04",358,45.5613724,-84.703212,35.8
"618",137,3893,"UMBS","3893","ACRU","L",2019-06-14,"","D04",89,45.5613891,-84.7031673,8.9
"619",137,3894,"UMBS","3894","ACRU","L",2019-06-14,"Triple stem with 3895 & 3896","D04",244,45.5613939,-84.7031446,24.4
"620",137,3895,"UMBS","3895","ACRU","L",2019-06-14,"Triple stem with 3894 & 3896","D04",136,45.5614007,-84.7031363,13.6
"621",137,3896,"UMBS","3896","ACRU","L",2019-06-14,"Triple stem with 3894 & 3895","D04",197,45.5614018,-84.7031335,19.7
"622",137,3897,"UMBS","3897","POGR","D",2019-06-14,"Short snag","D04",240,45.5614201,-84.7032106,24
"623",137,3898,"UMBS","3898","POGR","D",2019-06-14,"","D04",353,45.561466,-84.7031742,35.3
"624",137,3899,"UMBS","3899","PIST","L",2019-06-14,"","D04",107,45.561468,-84.7031578,10.7
"625",137,3900,"UMBS","3900","QURU","L",2019-06-14,"Shares base with 4EQ2","D04",148,45.5615208,-84.7032885,14.8
"626",137,3901,"UMBS","3901","POGR","L",2019-06-14,"","D04",283,45.5615483,-84.703283,28.3
"627",137,3902,"UMBS","3902","POGR","G",2019-06-14,"Was dead before girdling","D04",327,45.5615168,-84.7032563,32.7
"628",137,3903,"UMBS","3903","PIST","G",2019-06-14,"Checked DBH with tape (tree slightly too large for calipers); 63.3","D04",622,45.561587,-84.7031265,62.2
"629",137,3904,"UMBS","3904","QURU","L",2019-06-14,"","D04",80,45.5615172,-84.703152,8
"630",137,3905,"UMBS","3905","POGR","M",2019-06-14,"Very scraggly crown","D04",107,45.5615104,-84.7031243,10.7
"631",138,70,"UMBS","4EP3","POGR","L",2019-06-14,"0070 on Haglof","D04",334,45.5614509,-84.7029445,33.4
"632",138,71,"UMBS","4EP2","POGR","L",2019-06-14,"0071 on Haglof","D04",242,45.5614256,-84.702921,24.2
"633",138,72,"UMBS","4EQ1","QURU","L",2019-06-14,"0072 on Haglof","D04",220,45.5613755,-84.7029466,22
"634",138,3906,"UMBS","3906","POGR","L",2019-06-14,"","D04",416,45.5614326,-84.7030612,41.6
"635",138,3907,"UMBS","3907","PIST","L",2019-06-14,"","D04",251,45.5614094,-84.7030744,25.1
"636",138,3908,"UMBS","3908","QURU","L",2019-06-14,"","D04",249,45.5613678,-84.7030534,24.9
"637",138,3909,"UMBS","3909","POGR","L",2019-06-14,"","D04",398,45.5613656,-84.7030422,39.8
"638",138,3910,"UMBS","3910","POGR","L",2019-06-14,"","D04",351,45.5613486,-84.7030383,35.1
"639",138,3911,"UMBS","3911","QURU","L",2019-06-14,"","D04",365,45.5613768,-84.7029216,36.5
"640",138,3912,"UMBS","3912","QURU","D",2019-06-14,"Shares base with 4EQ1","D04",173,45.5613712,-84.7029559,17.3
"641",138,3913,"UMBS","3913","PIST","L",2019-06-14,"","D04",89,45.5613712,-84.7028876,8.9
"642",138,3914,"UMBS","3914","QURU","L",2019-06-14,"","D04",440,45.5613445,-84.7029054,44
"643",138,3915,"UMBS","3915","PIST","L",2019-06-14,"","D04",82,45.5612887,-84.7029409,8.2
"644",138,3916,"UMBS","3916","QURU","L",2019-06-14,"","D04",220,45.5612879,-84.7029335,22
"645",138,3917,"UMBS","3917","PIST","L",2019-06-14,"","D04",114,45.5612786,-84.7029291,11.4
"646",138,3922,"UMBS","3922","QURU","L",2019-06-14,"","D04",160,45.5614868,-84.7030358,16
"647",138,3923,"UMBS","3923","QURU","L",2019-06-14,"","D04",329,45.5614817,-84.7030179,32.9
"648",138,3924,"UMBS","3924","QURU","L",2019-06-14,"","D04",158,45.5615116,-84.703006,15.8
"649",138,3925,"UMBS","3925","PIST","L",2019-06-14,"","D04",98,45.5615357,-84.7029848,9.8
"650",138,3926,"UMBS","3926","ACRU","L",2019-06-14,"","D04",82,45.561529,-84.7029778,8.2
"651",138,3927,"UMBS","3927","ACRU","L",2019-06-14,"Shares base with second small dead stem","D04",86,45.5615332,-84.7029401,8.6
"652",138,3928,"UMBS","3928","ACRU","D",2019-06-14,"Shares base with several small stems","D04",80,45.561497,-84.7029255,8
"653",138,3929,"UMBS","3929","QURU","L",2019-06-14,"Shares base with 3930","D04",220,45.5614909,-84.7029349,22
"654",138,3930,"UMBS","3930","QURU","L",2019-06-14,"Shares base with 3929","D04",278,45.561489,-84.7029395,27.8
"655",138,3931,"UMBS","3931","PIST","L",2019-06-14,"","D04",127,45.5614496,-84.7029045,12.7
"656",138,3932,"UMBS","3932","QURU","L",2019-06-14,"","D04",302,45.5615003,-84.7028873,30.2
"657",138,3933,"UMBS","3933","ACRU","L",2019-06-14,"","D04",127,45.5615266,-84.7028894,12.7
"658",139,3918,"UMBS","3918","PIST","L",2019-06-14,"","D04",126,45.5612972,-84.7029632,12.6
"660",139,3920,"UMBS","3920","PIST","L",2019-06-14,"","D04",90,45.5613005,-84.7029502,9
"661",139,3934,"UMBS","3934","QURU","L",2019-06-14,"","D04",213,45.5614815,-84.7027768,21.3
"662",139,3935,"UMBS","3935","QURU","L",2019-06-14,"","D04",206,45.561455,-84.7027865,20.6
"663",139,3936,"UMBS","3936","QURU","L",2019-06-14,"","D04",292,45.5614345,-84.702807,29.2
"664",139,3937,"UMBS","3937","ACRU","L",2019-06-14,"Triple stem with 3938 & 3939","D04",199,45.5614167,-84.7028443,19.9
"665",139,3938,"UMBS","3938","ACRU","L",2019-06-14,"Triple stem with 3937 & 3939","D04",228,45.5614269,-84.7028466,22.8
"666",139,3939,"UMBS","3939","ACRU","L",2019-06-14,"Triple stem with 3937 & 3938","D04",217,45.5614187,-84.7028367,21.7
"667",139,3940,"UMBS","3940","QURU","L",2019-06-14,"","D04",338,45.5613928,-84.7028411,33.8
"668",139,3941,"UMBS","3941","QURU","L",2019-06-14,"LAST TREE","D04",266,45.5614205,-84.7028639,26.6
