sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
123, 25.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5610645,-84.7046620
123, 25.00,03594,   1,  91,   0, 855, 926, 727,-3.22,7.69,8.34,337.31,7,45.5611345,-84.7047004,3594
