sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
127, 30.00,03703,   1, 277,   0, 864, 675, 733,7.20,1.98,7.47,74.66,9,45.5615460,-84.7051082,3703
127, 30.00,03705,   1, 100,   0, 838, 640, 735,7.33,0.52,7.35,85.97,7,45.5615329,-84.7051070,3705
127, 30.00,03706,   1,  95,   0,1271,1090,1131,11.04,3.71,11.64,71.42,-16,45.5615606,-84.7050585,3706
127, 30.00,03707,   1, 136,   0,1318,1127,1186,11.72,2.94,12.09,75.91,9,45.5615536,-84.7050500,3707
127, 30.00,03708,   1, 296,   0,1509,1319,1374,13.43,3.63,13.91,74.86,8,45.5615593,-84.7050279,3708
127, 30.00,03709,   1, 325,   0,1298,1102,1226,11.90,-1.36,11.98,96.52,12,45.5615148,-84.7050492,3709
127, 30.00,03710,   1,  87,   0,1165, 972,1127,10.32,-3.41,10.87,108.27,9,45.5614968,-84.7050702,3710
127, 30.00,03711,   1,  81,   0, 974, 838,1038,6.21,-7.17,9.48,139.13,5,45.5614640,-84.7051243,3711
127, 30.00,03712,   1,  80,   0,1162,1013,1204,8.29,-7.62,11.26,132.57,6,45.5614595,-84.7050977,3712
127, 30.00,03713,   1, 349,   0,1462,1281,1442,12.72,-5.43,13.83,113.11,11,45.5614780,-84.7050402,3713
127, 30.00,03714,   1, 349,   0,1423,1237,1394,12.57,-4.63,13.39,110.21,-13,45.5614852,-84.7050419,3714
127, 30.00,03715,   1,  79,   0,1593,1447,1640,11.19,-10.87,15.61,134.17,2,45.5614294,-84.7050618,3715
127, 30.00,03716,   1, 364,   0,1580,1557,1729,2.09,-15.96,16.09,172.55,-15,45.5613861,-84.7051803,3716
127, 30.00,03717,   1, 247,   0,1606,1579,1749,2.46,-16.20,16.38,171.35,11,45.5613838,-84.7051755,3717
127, 30.00,03718,   1, 138,   0,1674,1601,1804,5.92,-15.84,16.91,159.52,5,45.5613861,-84.7051312,3718
127, 30.00,03719,   1, 146,   0,1770,1714,1905,5.01,-17.23,17.94,163.79,4,45.5613739,-84.7051433,3719
127, 30.00,03720,   1, 427,   0,1826,1737,1934,8.14,-16.23,18.15,153.37,9,45.5613821,-84.7051029,3720
