sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
121, 25.00,Plot,0,,0,0,0,0,0,0,0,0,0,45.5609307,-84.7040124
121, 25.00,03576,   1,  78,   0,1485,1591,1677,-8.40,-13.43,15.84,212.02,5,45.5608121,-84.7041249,3576
121, 25.00,03577,   1, 157,   0, 786, 895, 966,-4.90,-7.28,8.77,213.93,-19,45.5608665,-84.7040778,3577
121, 25.00,03578,   1, 368,   0, 374, 535, 555,-3.63,-3.02,4.72,230.25,14,45.5609045,-84.7040600,3578
121, 25.00,03579,   1, 231,   0, 294, 430, 486,-2.37,-3.11,3.91,217.30,9,45.5609033,-84.7040439,3579
121, 25.00,03580,   1, 338,   0, 543, 634, 728,-2.55,-5.65,6.20,204.30,12,45.5608805,-84.7040472,3580
121, 25.00,03581,   1, 245,   0,1018,1085,1211,-3.42,-10.41,10.96,198.21,12,45.5608380,-84.7040601,3581
121, 25.00,03582,   1, 149,   0, 835, 836, 999,0.08,-8.85,8.85,179.49,10,45.5608510,-84.7040147,3582
121, 25.00,03583,   1, 286,   0, 886, 885,1040,0.23,-9.27,9.27,178.60,11,45.5608473,-84.7040130,3583
121, 25.00,00035,   1, 275,   0, 876, 836,1018,1.90,-8.78,8.99,167.79,-10,45.5608512,-84.7039913,35
121, 25.00,00036,   1, 334,   0, 921, 782, 981,5.99,-6.46,8.81,137.16,1,45.5608710,-84.7039381,36
121, 25.00,03584,   1, 205,   0, 506, 483, 650,0.70,-5.33,5.38,172.57,15,45.5608825,-84.7040055,3584
121, 25.00,03585,   1, 104,   0, 342, 298, 474,0.80,-3.53,3.62,167.27,-4,45.5608987,-84.7040035,3585
121, 25.00,03586,   1,  80,   0, 564, 383, 436,4.36,1.34,4.57,72.87,5,45.5609416,-84.7039561,3586
121, 25.00,03587,   1, 166,   0,1040, 860, 906,8.87,2.81,9.31,72.42,-17,45.5609537,-84.7038978,3587
121, 25.00,03588,   1, 312,   0,1013, 819, 914,9.02,0.60,9.04,86.19,14,45.5609338,-84.7038967,3588
121, 25.00,03589,   1, 338,   0,1086, 951,1154,6.86,-7.95,10.50,139.21,-1,45.5608574,-84.7039275,3589
121, 25.00,03590,   1, 367,   0,1298,1219,1422,5.12,-11.93,12.99,156.77,-20,45.5608220,-84.7039513,3590
121, 25.00,03591,   1, 188,   0,1622,1528,1728,7.45,-14.39,16.21,152.63,4,45.5607993,-84.7039223,3591
121, 25.00,03592,   1, 253,   0,1711,1553,1746,12.79,-10.62,16.62,129.69,3,45.5608319,-84.7038526,3592
121, 25.00,03599,   1, 509,   0,1167, 987,1038,9.99,3.07,10.45,72.89,-6,45.5609557,-84.7038835,3599
121, 25.00,03593,   1, 311,   0, 668, 812, 857,-5.31,-5.53,7.66,223.86,11,45.5608823,-84.7040825,3593
