Layer Title, Color, Specimen ID
Layer 1, Blue, 2WQ3_01_20190802

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,900 ms,10,3

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.21991,1370.77375,0%
345.435498861008,1402.85859375,100%
345.651076862504,1350.2940625,63.6363636363639%
345.866644002202,3552.543125,0%
346.082200277813,3448.09671875,0%
346.297745687047,3433.7609375,100%
346.513280227618,4465.25453125,0%
346.728803897236,3510.90109375,100%
346.944316693613,3211.89765625,0%
347.15981861446,4371.730625,0%
347.37530965749,3356.71830357143,0%
347.590789820413,3494.48483630952,100%
347.806259100942,3625.58734375,100%
348.021717496787,3731.91918154762,100%
348.237165005661,3725.84029017857,100%
348.452601625276,3779.9976860119,100%
348.668027353342,3845.07758184524,100%
348.883442187571,3788.41711309524,100%
349.098846125676,3778.92494047619,100%
349.314239165367,3856.1951264881,100%
349.529621304356,3833.99254464286,100%
349.744992540355,3855.70751488095,100%
349.960352871075,3864.54953869048,100%
350.175702294228,3901.44548363095,100%
350.391040807526,3899.13745535714,100%
350.606368408679,3893.83874255952,75.146198830405%
350.821685095401,3926.47621279762,100%
351.036990865402,3957.42329613095,95.0092421441815%
351.252285716393,3966.62290178571,68.5950413223207%
351.467569646088,3912.30296875,87.1331828442438%
351.682842652196,3892.70098214286,61.0278372591044%
351.89810473243,3925.92358630952,52.328767123287%
352.113355884501,3935.15569940476,52.1212121212233%
352.328596106122,3902.42070684524,47.0588235294093%
352.543825395002,3891.82328125,83.6956521739023%
352.759043748855,3936.09841517857,100%
352.974251165392,3906.64667410714,87.6106194689993%
353.189447642324,3846.57292410714,99.2307692307867%
353.404633177362,3868.51544642857,0%
353.619807768219,3873.74914434524,4.93827160489648%
353.834971412607,3821.83476190476,0%
354.050124108236,3791.53782738095,0%
354.265265852818,3754.34931547619,0%
354.480396644065,3764.42662202381,100%
354.695516479689,3796.83654017857,100%
354.9106253574,3772.87855654762,91.558441558441%
355.125723274911,3756.91740327381,87.6470588235333%
355.340810229934,3782.79332589286,68.3417085427143%
355.555886220179,3785.94654761905,82.061855670102%
355.770951243359,3761.37092261905,93.722943722946%
355.986005297185,3783.80105654762,88.947368421054%
356.201048379369,3815.72336309524,85.1540616246499%
356.416080487621,3818.7790625,80.1752464403055%
356.631101619655,3772.32593005952,67.6470588235296%
356.846111773181,3764.49163690476,64.6443514644384%
357.061110945911,3789.74991815476,52.5798525798522%
357.276099135557,3793.61830357143,51.0489510489502%
357.49107633983,3778.14476190476,44.5473984319311%
357.706042556441,3782.66329613095,39.743589743591%
357.920997783104,3783.67102678571,37.4588545095476%
358.135942017528,3833.6674702381,35.0858369098714%
358.350875257425,3826.48332589286,30.8277830637477%
358.565797500508,3835.06529017857,32.3571091166755%
358.780708744488,3868.67798363095,27.0997103847753%
358.995608987076,3923.84311011905,24.0313111545987%
359.210498225985,3871.27857886905,22.2456140350882%
359.425376458925,3862.63159970238,22.0480320213473%
359.640243683608,3903.81852678571,24.0324032403247%
359.855099897745,3896.37432291667,21.3537241574628%
360.06994509905,3856.78026041667,15.9041394335515%
360.284779285232,3848.97847470238,15.6568104701899%
360.499602454003,3859.47837797619,14.3813481071098%
360.714414603076,3906.1590625,15.7534246575346%
360.929215730162,3872.41633928571,13.5070618659239%
361.144005832972,3869.49066964286,12.7640203932991%
361.358784909218,3906.2890922619,10.9100050276516%
361.573552956612,3887.66232886905,10.001585037248%
361.788309972865,3849.01098214286,8.60088365243016%
362.003055955688,3830.05914434524,9.97723315923373%
362.217790902794,3860.12852678571,11.4608653378707%
362.432514811894,3898.77987351191,12.8418683173888%
362.647227680699,3860.87619791667,12.3844155844155%
362.861929506922,3849.17351934524,12.1835748792268%
363.076620288273,3872.38383184524,11.1664102796125%
363.291300022465,3872.80642857143,9.57146522966381%
363.505968707208,3823.49264136905,8.34413480233294%
363.720626340215,3812.96023065476,7.61009626316979%
363.935272919197,3881.38839285714,6.88193315904744%
364.149908441866,3870.75845982143,7.04630620985011%
364.364532905934,3843.74477678571,7.42969343805424%
364.579146309111,3865.03715029762,7.82116244411319%
364.79374864911,3893.90375744048,6.94270418043064%
365.008339923641,3897.80465029762,6.47963312651741%
365.222920130418,3842.44447916667,5.9341798393368%
365.437489267151,3849.79116071429,6.15499254843522%
365.652047331552,3885.93943452381,6.68102416846143%
365.866594321332,3881.42090029762,6.70404002965171%
366.081130234203,3869.45816220238,6.66218637992833%
366.295655067877,3860.22604910714,6.58026355847426%
366.510168820066,3886.62209077381,6.37456971654413%
366.72467148848,3850.50632440476,6.07544507615069%
366.939163070832,3806.19868303571,6.06661540329423%
367.153643564833,3793.55328869048,5.67973177935651%
367.368112968194,3842.67203125,5.45977011494246%
367.582571278628,3835.81296130952,5.30693984441199%
367.797018493846,3808.34417410714,5.65601425376241%
368.011454611559,3779.28252232143,5.83280296507065%
368.225879629479,3810.97727678571,6.2626709425338%
368.440293545318,3786.10908482143,7.30844936939566%
368.654696356787,3764.23157738095,6.71774574240172%
368.869088061598,3768.49005208333,6.62592126550423%
369.083468657462,3796.73901785714,6.77397480281244%
369.297838142092,3832.13962053571,6.77088910304462%
369.512196513198,3809.44942708333,6.71716094161149%
369.726543768492,3799.50215029762,6.76116229624376%
369.940879905687,3849.01098214286,6.42480817509985%
370.155204922492,3847.48313244048,6.46604883893024%
370.369518816621,3832.13962053571,6.45964912280704%
370.583821585784,3861.81891369048,6.36264624249029%
370.798113227694,3847.06053571429,6.60310982902982%
371.012393740062,3907.84944940476,7.07522264071248%
371.226663120598,3910.09246279762,6.94872612593451%
371.440921367016,3905.47640625,6.79188687330375%
371.655168477027,3957.55332589286,6.49853120298058%
371.869404448341,3944.94043898809,6.761169926431%
372.083629278672,3942.43736607143,7.00213281278229%
372.29784296573,3944.77790178571,7.21672006990968%
372.512045507227,3990.61339285714,8.01638385020477%
372.726236900874,4010.93054315476,8.71994080651119%
372.940417144384,3984.30694940476,8.00541210959531%
373.154586235468,3991.32855654762,8.14947024645891%
373.368744171837,4025.91647321429,8.46587207296981%
373.582890951202,4023.08832589286,7.94439698687584%
373.797026571277,3973.09188244048,8.94949181472581%
374.011151029772,3968.28078125,8.66583541147137%
374.225264324398,4004.81914434524,8.54954673335411%
374.439366452868,3992.23876488095,8.63561255802976%
374.653457412893,3964.76997767857,9.16798107255532%
374.867537202184,3949.97909226191,8.95433880213493%
375.081605818454,3975.26988095238,9.73183391003462%
375.295663259413,4027.18426339286,9.85893416927884%
375.509709522774,3951.3444047619,8.97748740554153%
375.723744606248,3957.2282514881,9.3261013774536%
375.937768507546,3987.07008184524,8.97006081397158%
376.15178122438,3965.71269345238,8.90333631798196%
376.365782754462,3935.31823660714,8.72115608732811%
376.579773095504,3928.06907738095,8.45653688365971%
376.793752245216,3965.97275297619,8.2525573732807%
377.007720201311,3963.72973958333,7.70514814674306%
377.2216769615,3926.15113839286,6.69052552269722%
377.435622523495,3923.03042410714,6.60419455600175%
377.649556885007,3953.06729910714,6.99636790549215%
377.863480043748,3907.32933035714,6.80060706800608%
378.07739199743,3875.37451636905,6.51700631714197%
378.291292743764,3863.34676339286,5.80306469920547%
378.505182280461,3897.67462053571,6.39980319111551%
378.719060605234,3900.6978125,6.2662913147741%
378.932927715794,3860.5511235119,5.99048368876872%
379.146783609852,3874.65935267857,5.09556302406901%
379.36062828512,3885.51683779762,5.38669876617513%
379.57446173931,3850.53883184524,4.88772776877555%
379.788283970133,3828.62881696429,4.78854912166556%
380.002094975302,3849.85617559524,4.990580797599%
380.215894752526,3899.98264880952,4.66532079994944%
380.429683299519,3923.87561755952,5.26914445571646%
380.643460613992,3891.0105952381,5.42668396126819%
380.857226693655,3889.80781994048,5.3852282451533%
381.070981536222,3937.75629464286,5.92921886727092%
381.284725139403,3890.65301339286,5.63080934028566%
381.49845750091,3860.84369047619,5.56218270591171%
381.712178618455,3860.68115327381,5.47351787271141%
381.925888489749,3881.0308110119,5.38882219554493%
382.139587112504,3903.46094494048,5.2379957155546%
382.353274484432,3913.18066964286,4.80603835588297%
382.566950603243,3911.36025297619,5.22805345904072%
382.780615466651,4019.77256696429,5.25152831995293%
382.994269072365,3984.04688988095,4.95796092413696%
383.207911418098,3951.53944940476,5.14628128304543%
383.421542501562,3958.43102678571,5.56246258691347%
383.635162320468,3986.25739583333,5.92531008448683%
383.848770872527,4019.25244791667,5.77964683605619%
384.062368155452,4013.75869047619,5.5545960882518%
384.275954166954,4007.61478422619,5.19161028990729%
384.489528904744,4023.77098214286,5.46007950969029%
384.703092366534,3945.68811011905,5.59681107221624%
384.916644550035,3897.86966517857,5.51656958829501%
385.13018545296,3908.69464285714,5.49082916772023%
385.34371507302,3936.91110119048,5.57721937950579%
385.557233407926,3927.22388392857,5.39289498633657%
385.77074045539,3946.72834821429,5.52701795146388%
385.984236213123,3952.77473214286,5.41045439988614%
386.197720678838,3986.22488839286,5.44674047168012%
386.411193850246,4006.44451636905,5.4562189987557%
386.624655725058,3966.3628422619,5.45315156161457%
386.838106300986,3984.46948660714,5.66517311608961%
387.051545575742,4027.50933779762,5.61597091558504%
387.264973547037,3948.41873511905,5.49308093586979%
387.478390212582,3962.29941220238,5.26661674129999%
387.69179557009,3968.86591517857,5.21514140855183%
387.905189617272,3983.03915922619,5.10244373272501%
388.11857235184,3979.52835565476,4.84947437770332%
388.331943771505,3953.32735863095,4.94396189408798%
388.545303873978,3964.21735119048,5.14856627395237%
388.758652656972,4015.02648065476,5.46721672607842%
388.971990118198,4007.25720238095,5.48027545113624%
389.185316255368,4028.15948660714,5.38119465340694%
389.398631066192,4030.98763392857,5.35492841306228%
389.611934548384,4028.64709821429,5.3520331094109%
389.825226699653,4034.46593005952,5.28740067283231%
390.038507517713,4020.78029761905,5.23919880814436%
390.251777000274,4023.28337053571,5.25737038880461%
390.465035145049,4092.03660714286,5.29340421432054%
390.678281949748,4091.77654761905,5.26368324737982%
390.891517412083,4065.38050595238,5.32404892780324%
391.104741529767,4063.62510416667,5.19714215743686%
391.31795430051,4058.78149553571,5.18402505873136%
391.531155722024,4061.67465773809,5.16495319932485%
391.74434579202,4026.37157738095,5.26125909446215%
391.957524508211,4031.18267857143,5.34647638664116%
392.170691868309,4054.91311011905,5.35900204372807%
392.383847870023,4058.74898809524,5.36564135072996%
392.596992511067,4029.06969494048,5.4193775929759%
392.810125789151,4044.73828125,5.39957589712316%
393.023247701988,4072.20706845238,5.38075695394439%
393.236358247288,4039.08198660714,5.38386068187391%
393.449457422764,4021.39793898809,5.20431034482757%
393.662545226128,4034.85601934524,5.20048643718542%
393.875621655089,4042.39774553571,5.20478807298324%
394.088686707362,4058.84651041667,5.28485085447113%
394.301740380656,4044.02311755952,5.22918682865575%
394.514782672683,4024.35611607143,5.17932663261382%
394.727813581156,4026.37157738095,5.21961074612135%
394.940833103785,3966.29782738095,5.26008359694439%
395.153841238283,3938.69901041667,5.38995782225736%
395.36683798236,3936.26095238095,5.35074676061905%
395.579823333729,3952.93726934524,5.37186215436007%
395.792797290101,3946.11070684524,5.40569266415832%
396.005759849188,3903.13587053571,5.37842347405386%
396.218711008701,3930.05203125,5.39654226125138%
396.431650766351,3958.43102678571,5.45797246355272%
396.644579119852,3956.90317708333,5.48144603298041%
396.857496066913,3951.40941964286,5.6045129629751%
397.070401605247,3945.85064732143,5.5733152507346%
397.283295732565,3964.54242559524,5.60074854873206%
397.496178446579,3973.87206101191,5.64226519337018%
397.709049745,3963.82726190476,5.57876597696588%
397.921909625541,3980.53608630952,5.59869502263548%
398.134758085912,4011.54818452381,5.61188526812342%
398.347595123825,4065.900625,5.53720579324438%
398.560420736992,4074.15751488095,5.51916858040027%
398.773234923125,4081.30915178571,5.56581239975538%
398.986037679935,4106.66495535714,5.63493419928216%
399.198829005133,4111.73611607143,5.55662112305801%
399.411608896431,4113.03641369048,5.51497382431975%
399.624377351542,4116.15712797619,5.4025208096079%
399.837134368175,4144.08101934524,5.45228369040893%
400.049879944044,4227.43009672619,5.50155739858146%
400.262614076859,4231.9161235119,5.43689936920537%
400.475336764333,4235.10185267857,5.53594309772233%
400.688048004176,4261.43287946429,5.5165278568103%
400.900747794101,4250.80294642857,5.54584572614192%
401.113436131818,4222.94406994048,5.49866372973492%
401.32611301504,4229.93316964286,5.41749255455841%
401.538778441479,4271.9327827381,5.42870215937774%
401.751432408845,4277.03645089286,5.46941474490812%
401.964074914851,4256.39422619048,5.37702112933307%
402.176705957207,4244.10641369048,5.39041050341533%
402.389325533626,4226.22732142857,5.39503651006081%
402.601933641819,4245.60175595238,5.41330940436393%
402.814530279499,4201.78172619048,5.45468774456096%
403.027115444375,4197.94584821429,5.42592558834788%
403.23968913416,4240.7906547619,5.41567845902734%
403.452251346566,4229.38054315476,5.33241028160522%
403.664802079304,4218.84813244048,5.35349786602338%
403.877341330086,4231.72107886905,5.33051651817151%
404.089869096623,4253.63109375,5.43573201421739%
404.302385376627,4258.31216517857,5.401417271495%
404.51489016781,4173.7603125,5.38160428080227%
404.727383467883,4166.47864583333,5.3920558054215%
404.939865274557,4172.23246279762,5.29967849145354%
405.152335585545,4165.53593005952,5.24711904633922%
405.364794398558,4170.73712053571,5.22945220924369%
405.577241711307,4185.65803571429,5.20278924149708%
405.789677521504,4183.02493303571,5.22617691953577%
406.002101826862,4205.09748511905,5.24101040594808%
406.21451462509,4193.13474702381,5.2046160815762%
406.426915913901,4201.71671130952,5.21564654543733%
406.639305691007,4226.35735119048,5.17044387403744%
406.851683954119,4249.56766369048,5.22018975449929%
407.064050700949,4206.20273809524,5.19439047380875%
407.276405929208,4200.61145833333,5.18252995720672%
407.488749636608,4249.79521577381,5.20993508411794%
407.70108182086,4239.26280505952,5.24874143081821%
407.913402479676,4262.73317708333,5.24633096316413%
408.125711610768,4281.58749255953,5.23846552617939%
408.338009211848,4282.82277529762,5.29643628708443%
408.550295280626,4280.18967261905,5.19953798129994%
408.762569814815,4271.28263392857,5.22534598942106%
408.974832812126,4237.89749255952,5.1966615779013%
409.18708427027,4298.49136160714,5.21062159667412%
409.39932418696,4330.18611607143,5.20149670064921%
409.611552559907,4319.84875,5.20926782749974%
409.823769386822,4313.76985863095,5.19684100521122%
410.035974665417,4370.98295386905,5.29092238587694%
410.248168393404,4421.92211309524,5.35596766260485%
410.460350568494,4388.63449404762,5.35669388696973%
410.672521188399,4383.43330357143,5.3334930358304%
410.88468025083,4396.79386160714,5.35172150899215%
411.096827753499,4435.67276041667,5.35502308199606%
411.308963694118,4441.26404017857,5.34022539322744%
411.521088070399,4460.28089285714,5.35248129158355%
411.733200880052,4496.20161458333,5.33720106318216%
411.945302120789,4504.39348958333,5.3257927396938%
412.157391790323,4493.11340773809,5.31329891636016%
412.369469886364,4473.80398809524,5.34181083345654%
412.581536406624,4459.17563988095,5.34011983090384%
412.793591348816,4474.06404761905,5.34142472663918%
413.005634710649,4464.4418452381,5.38286580742988%
413.217666489837,4472.63372023809,5.39965313550645%
413.42968668409,4512.97545386905,5.4169198764015%
413.641695291121,4502.34552083333,5.43499824016894%
413.85369230864,4489.83015625,5.48648674462511%
414.06567773436,4492.17069196429,5.51244008217301%
414.277651565991,4533.55266369048,5.53246671094664%
414.489613801246,4518.27416666667,5.52165224024562%
414.701564437837,4475.81944940476,5.46646065320474%
414.913503473474,4482.22341517857,5.45636159320764%
415.12543090587,4514.89339285714,5.46105027376804%
415.337346732735,4496.33164434524,5.52955252749433%
415.549250951782,4481.80081845238,5.58731688333349%
415.761143560723,4477.96494047619,5.61108188672629%
415.973024557268,4500.6226264881,5.60039698706422%
416.184893939129,4510.37485863095,5.62462255461138%
416.396751704019,4458.10289434524,5.61664713490276%
416.608597849648,4456.96513392857,5.59342227813192%
416.820432373728,4471.78852678571,5.59808251805177%
417.032255273971,4520.48467261905,5.63299782814033%
417.244066548088,4516.55127232143,5.65365416919939%
417.455866193791,4537.71361607143,5.66695390046604%
417.667654208792,4545.35286458333,5.64649065749495%
417.879430590802,4553.08963541667,5.64463887976856%
418.091195337533,4533.52015625,5.64711642255897%
418.302948446696,4529.48923363095,5.60004468511691%
418.514689916002,4547.33581845238,5.6619795845461%
418.726419743165,4542.84979166667,5.65199626430071%
418.938137925894,4505.17366815476,5.64665882045246%
419.149844461903,4513.33303571429,5.63942672686074%
419.361539348901,4503.71083333333,5.63105954427894%
419.573222584602,4486.09180059524,5.65469253148931%
419.784894166716,4494.15364583333,5.60661342879435%
419.996554092955,4472.99130208333,5.58953463435557%
420.208202361031,4485.96177083333,5.54308950497755%
420.419838968655,4478.74511904762,5.5559823260128%
420.631463913539,4452.99922619048,5.56002743593087%
420.843077193395,4475.07177827381,5.55943196616883%
421.054678805933,4510.95999255952,5.59043457696595%
421.266268748867,4529.06663690476,5.60893252608268%
421.477847019906,4512.61787202381,5.59382688436592%
421.689413616764,4513.43055803572,5.56984817613464%
421.900968537151,4509.46465029762,5.58856221864059%
422.112511778779,4527.73383184524,5.59064917498427%
422.32404333936,4520.97228422619,5.58871030187719%
422.535563216605,4522.40261160714,5.60979107375295%
422.747071408226,4582.70391369048,5.68945548381418%
422.958567911934,4590.79826636905,5.65063655042066%
423.170052725441,4561.70410714286,5.68367700832083%
423.38152584646,4574.47953125,5.68961851122876%
423.5929872727,4594.08151785714,5.67754111913672%
423.804437001874,4578.12036458333,5.70640080756331%
424.015875031694,4583.9066889881,5.72445089459776%
424.22730135987,4605.75168898809,5.74622030237581%
424.438715984116,4644.85813988095,5.78159612368422%
424.650118902141,4661.92454613095,5.81040579585149%
424.861510111659,4659.03138392857,5.8043233572505%
425.07288961038,4668.91364583333,5.82295180432136%
425.284257396016,4701.3235639881,5.84416105766015%
425.495613466278,4681.36399553571,5.81410573287553%
425.706957818879,4652.56240327381,5.81398139974022%
425.91829045153,4644.56557291667,5.84168112671257%
426.129611361942,4654.64287946429,5.85641882010072%
426.340920547827,4669.46627232143,5.86197291453887%
426.552218006896,4632.70035714286,5.84112644432913%
426.763503736862,4635.3659672619,5.85987733048268%
426.974777735436,4673.75725446429,5.86712250230516%
427.186040000329,4661.66448660714,5.86683967065946%
427.397290529253,4655.19550595238,5.882616393028%
427.60852931992,4664.26508184524,5.89951360533452%
427.81975637004,4714.94418154762,5.90629917530222%
428.030971677327,4692.41652529762,5.92339714276704%
428.242175239491,4717.1546875,5.93105185014192%
428.453367054244,4724.43635416667,5.94419065441136%
428.664547119298,4721.47817708333,5.93823295359357%
428.875715432364,4695.1796577381,5.90998422015373%
429.086871991153,4675.74020833333,5.90889024144948%
429.298016793378,4666.11800595238,5.9160434812105%
429.50914983675,4685.55745535714,5.89224182938291%
429.72027111898,4645.76834821429,5.89038306935758%
429.931380637781,4633.0579389881,5.90061139745008%
430.142478390864,4677.88569940476,5.94177823406484%
430.353564375939,4685.65497767857,5.92686857518372%
430.56463859072,4698.5929389881,5.92567881027716%
430.775701032917,4674.86250744048,5.90583434651249%
430.986751700243,4685.91503720238,5.92344572411278%
431.197790590408,4707.63000744048,5.94747220058816%
431.408817701124,4694.30195684524,5.93917942979089%
431.619833030104,4646.74357142857,5.93815644433351%
431.830836575058,4641.08727678571,5.93721399450869%
432.041828333698,4690.72613839286,5.89689961906936%
432.252808303736,4639.07181547619,5.89146763702807%
432.463776482883,4644.63058779762,5.87099135771381%
432.674732868851,4640.92473958333,5.86164069934168%
432.885677459352,4669.17370535714,5.86425517785249%
433.096610252096,4672.87955357143,5.90040918844724%
433.307531244797,4672.06686755952,5.9196392707672%
433.518440435165,4670.21394345238,5.90299679424782%
433.729337820911,4692.61156994048,5.94043463807862%
433.940223399749,4681.7865922619,5.95929818011164%
434.151097169388,4664.68767857143,5.97796472071867%
434.361959127541,4663.3548735119,6.01468999335107%
434.572809271919,4656.9509077381,6.00080464096142%
434.783647600234,4653.5376264881,6.03488100490515%
434.994474110198,4616.70669642857,6.00416500924258%
435.205288799522,4618.8521875,6.00925661093632%
435.416091665917,4634.45575892857,6.00276048855439%
435.626882707096,4646.32097470238,6.03795778478098%
435.837661920769,4619.50233630952,6.00653116114455%
436.048429304649,4623.33821428571,6.00243952766147%
436.259184856448,4649.86428571429,6.02412472104485%
436.469928573875,4590.99331101191,6.01561087573398%
436.680660454645,4604.15882440476,6.00569872329707%
436.891380496466,4591.51343005952,6.00258582630816%
437.102088697053,4588.8153125,6.02322933032466%
437.312785054115,4538.49379464286,6.01044284417038%
437.523469565365,4519.47694196429,5.95526997594391%
437.734142228515,4537.68110863095,5.93655997835463%
437.944803041275,4546.490625,5.98298528908836%
438.155452001357,4550.29399553571,5.95153063256587%
438.366089106474,4522.56514880952,5.95802211692049%
438.576714354336,4537.42104910714,5.9171850502536%
438.787327742656,4515.28348214286,5.89002785932379%
438.997929269144,4517.03888392857,5.8624045295037%
439.208518931513,4504.65354910714,5.80593614062084%
439.419096727474,4512.19527529762,5.84454969659883%
439.629662654738,4527.53878720238,5.84773495605138%
439.840216711018,4528.25395089286,5.88827528188985%
440.050758894025,4476.04700148809,5.84487225238429%
440.261289201469,4494.21866071429,5.87858410181149%
440.471807631064,4526.46604166667,5.88542281820204%
440.682314180521,4512.58536458333,5.88306590455202%
440.892808847551,4507.38417410714,5.90849406364479%
441.103291629865,4477.6723735119,5.92482386220386%
441.313762525176,4480.85810267857,5.95409293570901%
441.524221531195,4490.93540922619,5.96142004118241%
441.734668645633,4502.34552083333,5.93903577678506%
441.945103866203,4497.8920014881,5.9863968446058%
442.155527190615,4485.57168154762,6.02351339261851%
442.365938616582,4504.42599702381,5.98878515233266%
442.576338141815,4475.68941964286,6.02137494579744%
442.786725764025,4479.16771577381,6.04118303063407%
442.997101480925,4496.00656994048,6.05960170290579%
443.207465290225,4542.23215029762,6.06868028646901%
443.417817189638,4514.17822916667,6.07990285507104%
443.628157176875,4539.27397321429,6.12539062049561%
443.838485249647,4549.64384672619,6.14926322791492%
444.048801405666,4576.85257440476,6.13507445563303%
444.259105642644,4552.63453125,6.11532470557407%
444.469397958293,4558.81094494048,6.12195392825621%
444.679678350323,4529.09914434524,6.12328582558624%
444.889946816447,4520.38715029762,6.10676474652413%
445.100203354376,4510.60241071428,6.09465812975476%
445.310447961822,4521.39488095238,6.09948700897734%
445.520680636496,4552.92709821429,6.12046959698677%
445.73090137611,4606.30431547619,6.15612881268901%
445.941110178376,4612.77329613095,6.16895262778288%
446.151307041005,4600.16040922619,6.18357836288411%
446.361491961708,4606.17428571428,6.16865305433478%
446.571664938198,4619.69738095238,6.14699682124894%
446.781825968186,4590.34316220238,6.1697430867845%
446.991975049383,4586.76734375,6.15222889180048%
447.202112179501,4631.98519345238,6.15214272824314%
447.412237356252,4607.66962797619,6.20783139920017%
447.622350577348,4562.3217485119,6.18409987709425%
447.832451840499,4577.8928125,6.18202845489487%
448.042541143418,4576.00738095238,6.18509933569062%
448.252618483815,4585.62958333333,6.14194368223849%
448.462683859404,4536.47833333333,6.17844256052338%
448.672737267895,4540.50925595238,6.17655995965202%
448.882778706999,4580.98101934524,6.19222266881027%
449.092808174429,4625.93880952381,6.20218974885255%
449.302825667897,4588.65277529762,6.17561286938828%
449.512831185113,4574.18696428571,6.13271977612767%
449.722824723789,4596.64960565476,6.14286031795421%
449.932806281637,4587.25495535714,6.11711369918478%
450.142775856368,4536.80340773809,6.07369994462741%
450.352733445695,4526.36851934524,6.04011553273426%
450.562679047328,4557.08805059524,6.07892262311129%
450.77261265898,4559.81867559524,6.09121953743468%
450.982534278361,4541.22441964286,6.09733968439129%
451.192443903184,4528.57902529762,6.08293942093252%
451.40234153116,4518.6317485119,6.09896132365989%
451.61222716,4497.95701636905,6.0737108768489%
451.822100787417,4489.9601860119,6.03429080382988%
452.031962411121,4520.19210565476,6.06764078148087%
452.241812028825,4503.77584821429,6.10795407751477%
452.45164963824,4489.1475,6.08177183297387%
452.661475237078,4468.96037946429,6.06544240842897%
452.87128882305,4480.30547619048,6.04325953063608%
453.081090393868,4474.06404761905,6.06215044952316%
453.290879947243,4486.67693452381,6.10490974391214%
453.500657480887,4461.25611607143,6.09672213106777%
453.710422992512,4467.62757440476,6.12777447533074%
453.920176479828,4479.36276041667,6.20016969239886%
454.129917940549,4492.98337797619,6.18962698766534%
454.339647372385,4476.53461309524,6.16851909513043%
454.549364773049,4493.3734672619,6.15722215050988%
454.75907014025,4497.14433035714,6.22386131628192%
454.968763471702,4494.93382440476,6.16781422517621%
455.178444765116,4494.54373511905,6.16833113153949%
455.388114018203,4511.61014136905,6.19648752688468%
455.597771228675,4548.47357886905,6.2084143017036%
455.807416394244,4601.42819940476,6.18585479835403%
456.017049512621,4580.39588541667,6.18326511737056%
456.226670581517,4587.58002976191,6.21779231341606%
456.436279598645,4584.00421130952,6.1769627618578%
456.645876561716,4616.99926339286,6.20903423536376%
456.855461468442,4625.58122767857,6.26235117488914%
457.065034316534,4617.486875,6.31431407639394%
457.274595103703,4600.55049851191,6.32433512456227%
457.484143827662,4606.75941964286,6.3006645218393%
457.693680486122,4540.54176339286,6.18570460204903%
457.903205076794,4525.23075892857,6.17218328575301%
458.11271759739,4577.3401860119,6.1847415058133%
458.322218045623,4583.28904761905,6.13348774149814%
458.531706419202,4527.57129464286,6.14685186231843%
458.741182715841,4530.6595014881,6.13703340750935%
458.95064693325,4512.87793154762,6.13692962226921%
459.160099069141,4507.7092485119,6.05983115439393%
459.369539121226,4496.88427083333,6.08827897666765%
459.578967087216,4492.43075148809,6.10165017443477%
459.788382964823,4469.38297619048,6.03577763790341%
459.997786751759,4461.32113095238,6.08901389926339%
460.207178445735,4409.37424107143,6.09555542844068%
460.416558044462,4416.42835565476,6.070285254404%
460.625925545653,4448.28564732143,6.04934692109719%
460.835280947018,4464.50686011905,6.09354024593245%
461.044624246271,4415.38811755952,6.01889319400975%
461.253955441121,4406.18851190476,5.97330694148611%
461.463274529281,4414.80298363095,5.94585473905662%
461.672581508462,4475.78694196429,5.9741388911843%
461.881876376376,4466.97742559524,5.9756951300508%
462.091159130735,4476.95720982143,6.02581670784824%
462.30042976925,4469.64303571429,6.02498929698265%
462.509688289632,4449.94352678571,6.06588966142032%
462.718934689594,4435.99783482143,6.08853366344827%
462.928168966846,4454.07197172619,6.06966823278473%
463.137391119102,4451.30883928571,6.06468516326472%
463.346601144071,4475.65691220238,6.13780935302417%
463.555799039465,4483.42619047619,6.22730174300975%
463.764984802997,4464.31181547619,6.23427463250403%
463.974158432378,4476.9897172619,6.21531831481241%
464.18331992532,4464.34432291667,6.19850497740167%
464.392469279533,4460.28089285714,6.1498001414162%
464.60160649273,4475.42936011905,6.17444926304264%
464.810731562622,4485.14908482143,6.21195950038941%
465.019844486922,4476.56712053571,6.21824803043141%
465.228945263339,4444.87236607143,6.2040401418808%
465.438033889587,4439.93123511905,6.15755210208696%
465.647110363376,4463.88921875,6.23242905111484%
465.856174682419,4473.25136160714,6.25981182843983%
466.065226844426,4445.78257440476,6.25596737952176%
466.27426684711,4452.90170386905,6.29543164319552%
466.483294688181,4506.37644345238,6.32839245066586%
466.692310365353,4537.4860639881,6.32354838247308%
466.901313876335,4517.46148065476,6.28589044140315%
467.110305218841,4510.40736607143,6.25519028664699%
467.319284390581,4508.97703869048,6.30655774659983%
467.528251389266,4524.15801339286,6.30826600372902%
467.73720621261,4509.6271875,6.24620549266098%
467.946148858323,4481.41072916667,6.19350697972936%
468.155079324116,4488.46484375,6.18248195960661%
468.363997607702,4463.56414434524,6.12245623389318%
468.572903706792,4460.96354910714,6.17497113420375%
468.781797619097,4444.41726190476,6.1682335793345%
468.99067934233,4438.30586309524,6.1250904242493%
